8.542450498633359368e-01,3.896597665833747004e-01,8.590888610345617238e-01,5.216653566960040012e-01,5.299776943407004115e-01,5.300184108702760133e-01,9.958275300115915218e-01,6.387965527037233748e-01,1.011090161890419115e+00,1.335703836053765969e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.557663729944294140e+00,5.355309201310619827e+00,5.521051455698581911e+00,5.276028047062574444e+00,5.100594107927149068e+00,5.300715314362333785e+00,2.766480138309487025e+00,2.665879198994419497e+00,2.724309021007977005e+00,2.865941509213641325e+00,2.773119207302302325e+00,2.864885484091816537e+00
8.512742593493251020e-01,4.578585322685277958e-01,8.584112333607787360e-01,5.237694675500993435e-01,5.290735501679556529e-01,5.304041680355771060e-01,9.077369633631472423e-01,8.763891972915950346e-01,3.711614920870408563e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.091819307445516252e+00,5.412003043483487374e+00,5.570947963866158759e+00,5.300038589829695113e+00,5.017449631172889113e+00,5.336949725934614364e+00,2.770826259398338376e+00,2.759095745424841262e+00,2.734240490120701139e+00,2.869697622323512221e+00,2.874313722875080135e+00,2.885708133100867379e+00
8.524892388217943928e-01,4.325991854333299802e-01,8.587686541718579925e-01,5.276910912763189687e-01,5.283053047564834070e-01,5.300437330109301071e-01,4.375923365860256986e-01,3.913033951374451647e-01,6.378647443674578810e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.339132158517566396e+00,5.442938946508215636e+00,5.510887226454174836e+00,5.287253140987544953e+00,4.888112693932917807e+00,5.246435985579365635e+00,2.694495417549124472e+00,2.562592832552121003e+00,2.736495668030166417e+00,2.900801426158456486e+00,2.874409574211858054e+00,2.776148763569134204e+00
8.512687876017618338e-01,6.657583149194413741e-01,8.601522318205722106e-01,5.234720874810678826e-01,5.031944712981720746e-01,5.303857835940783971e-01,9.777758256564760275e-01,3.140163400864972032e-01,6.912994849133251574e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.166579120300585082e+00,5.159332231685004544e+00,5.502020492546271235e+00,5.319977585187373847e+00,5.170706851278601413e+00,5.338346085743027380e+00,2.674484011413107876e+00,2.816021372274772006e+00,2.744448228334286366e+00,2.853277635647468724e+00,2.829021420557106925e+00,2.867463750330473626e+00
8.534684975423600939e-01,2.296986570381577830e-01,8.592142935209829968e-01,5.238710956268101127e-01,5.301838736047693734e-01,5.304051312795895479e-01,4.960070379832516863e-01,8.802629140748067238e-01,9.564335874466244336e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.346930753668763359e+00,5.534871601640761085e+00,5.543603846743868857e+00,5.235925167024001681e+00,4.944795771183860822e+00,5.155751039278014147e+00,2.768477621773580477e+00,2.721551531389749812e+00,2.685870452193048319e+00,2.879646431068029422e+00,2.847470619788638135e+00,2.859669922296028677e+00
8.571509704004376395e-01,4.250385640021185352e-01,8.590725809635638699e-01,5.250040726683062875e-01,5.302465563224487699e-01,5.300786878150678394e-01,6.305318198294231902e-01,3.651617700417023604e-01,1.008330741287287058e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.535999296284241034e+00,4.637112478513811809e+00,4.822630874948004909e+00,5.219762113716826413e+00,5.132428823906332482e+00,5.285229626091062727e+00,2.644339958358083109e+00,2.594185449700030066e+00,2.674068266814822792e+00,2.868452514451115931e+00,2.868261140638530549e+00,2.880876097161858773e+00
8.546445855866358077e-01,6.813256926306254790e-01,8.589221312883466020e-01,5.229169896017979990e-01,1.145466467946070765e-01,5.305890869913981733e-01,9.852075307996379649e-01,9.370161519400009575e-02,6.035838226284468977e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.434158435674880216e+00,5.332564761848286317e+00,5.393664212911394529e+00,5.382119415008419949e+00,5.147795095398326026e+00,5.316589373917945061e+00,2.644923769790024082e+00,2.663311106161064146e+00,2.764648685744267809e+00,2.863753380054133491e+00,2.887381320658713335e+00,2.855337298773969579e+00
8.533889168782264889e-01,4.832544068392414793e-01,8.560209381252158467e-01,5.227838412082282948e-01,4.615517193837301857e-01,5.303738298659030903e-01,9.199747552774205639e-01,2.730990593194702609e-01,9.819299798004387236e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.230978039146240377e+00,4.990547561735196425e+00,5.348410815565567411e+00,5.292374452786340555e+00,5.099168879093384454e+00,5.293086429179137298e+00,2.651913647964554421e+00,2.500299931238017415e+00,2.721643132654247399e+00,2.853461481703889469e+00,2.870388462541457297e+00,2.894638054829942408e+00
8.554828213993020958e-01,5.123349220916640911e-01,8.575995212883352758e-01,5.202816177099200967e-01,1.947948957442307005e-01,5.298547949942858937e-01,9.782715770108256770e-01,1.572654499563240216e-01,9.990688043546450681e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.365355281511579477e+00,4.975921153129516661e+00,5.607254649089414400e+00,5.246703252287922226e+00,5.173340475723493093e+00,5.266028500692756964e+00,2.690298186667598124e+00,2.708304725878337926e+00,2.628916773900368042e+00,2.882357861198995508e+00,2.901918283298963175e+00,2.872004238787632335e+00
8.556098519546521119e-01,6.146667161233420051e-01,8.544485842639348849e-01,5.219445731304196423e-01,5.103433973559252657e-01,5.297955779916974084e-01,6.621120719585055214e-01,3.379881845793387685e-01,8.796093258731446651e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.497608590907349324e+00,5.434120951251574461e+00,5.694281825447641943e+00,5.347736911256748549e+00,5.312352485359888909e+00,5.280085626304293456e+00,2.720376206352379089e+00,2.710557982484738559e+00,2.637969902672157030e+00,2.819555590727826466e+00,2.886337629403605387e+00,2.858270740696797763e+00
8.519146874300063121e-01,3.332026462725868332e-01,8.578615342234159336e-01,5.244436908106686612e-01,5.300790802312629335e-01,5.297512530471484293e-01,9.970146929215044640e-01,1.935343140125284078e-01,1.000916995190324066e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.906845531942275684e+00,4.931514193197540585e+00,4.902214182946421417e+00,5.311407257923515424e+00,4.949400445244727997e+00,5.360517892512453919e+00,2.752190122751509538e+00,2.765138073688481857e+00,2.873340858704102274e+00,2.825345992017210595e+00,2.871435063482667971e+00,2.869249205736159158e+00
8.545584141737763151e-01,2.776153539183422447e-01,8.606048206797481948e-01,5.244981315436322289e-01,5.293302773203368838e-01,5.303945326623354939e-01,2.641364632414158198e-01,1.596566689249722115e-01,9.959294935116999037e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.428795460725465816e+00,5.508987453928026135e+00,5.517255326238038826e+00,5.306386557135130744e+00,4.949665527643290375e+00,5.253715564661836979e+00,2.770866410414619452e+00,2.833908608722239819e+00,2.808987135738631125e+00,2.787584424885686474e+00,2.893849562462580849e+00,2.851906787652313202e+00
8.529530807020782035e-01,3.634953417905643636e-01,8.572166470052510201e-01,5.248060983875136865e-01,5.293794672334776186e-01,5.300769873548694111e-01,6.913339633151940333e-01,2.543751688389449539e-01,5.456940804397373279e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.366306900134148350e+00,5.499765627423784942e+00,5.621883853297038769e+00,5.315909316010969832e+00,5.126108664640468326e+00,5.318141283010390019e+00,2.671414636161612677e+00,2.705462555566628957e+00,2.718784659111775248e+00,2.813537008888066016e+00,2.873049261117698538e+00,2.818479509761423252e+00
8.546748179215625241e-01,3.797822392097264799e-01,8.582713322980681792e-01,5.242950937956237789e-01,5.288364072966057483e-01,5.296487924999854213e-01,9.851762432472691566e-01,1.650258566401576754e-01,8.806562236151894707e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.075079915663547325e+00,5.023902699336790789e+00,5.257485982297280813e+00,5.319980151279751546e+00,5.109780138454023124e+00,5.313148506790661862e+00,2.760061303966402591e+00,2.660812929089010570e+00,2.776418712017707069e+00,2.887694628232448490e+00,2.885931880548863404e+00,2.852501923460827982e+00
8.545627882176837220e-01,6.252004132566293393e-01,8.572784677466737113e-01,5.218297120350732232e-01,4.424903703802267607e-01,5.303865148394201201e-01,8.449944203500852069e-01,3.325946806833350311e-01,9.340769217705645611e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.026499906566144205e+00,5.367357118688404150e+00,5.509155349571077664e+00,5.231808065159292198e+00,5.227624326467903870e+00,5.304582222058190411e+00,2.662036190067805563e+00,2.687756243272926060e+00,2.593475743990756754e+00,2.898913190890713754e+00,2.893399373235746364e+00,2.830403472499413819e+00
8.528289034891582965e-01,5.554596086442924463e-01,8.555369561530157263e-01,5.230290693794763524e-01,5.149728440794529849e-01,5.300352659806366606e-01,9.973875231946487396e-01,3.860412396157367199e-01,4.701334199653379731e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.364056994748274576e+00,5.596779191476707993e+00,5.455099381647375623e+00,5.239170946742687462e+00,5.160405786798079930e+00,5.268864920794489315e+00,2.707688330289110823e+00,2.823073296980009417e+00,2.606770013387662122e+00,2.881746779209007681e+00,2.788017268451144393e+00,2.815428528545252274e+00
8.515666695932275765e-01,7.004291786242617945e-01,8.511510474037512486e-01,5.240288699668467221e-01,5.286974404904076774e-01,5.304706148192833703e-01,5.949311318693454309e-01,1.752002566363491387e-01,6.468185052856716410e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.182561565744559395e+00,5.229408841392903184e+00,5.619270003060169216e+00,5.303597572326435916e+00,5.352269379701502849e+00,5.323892588570473983e+00,2.811278140963760830e+00,2.756527957234550463e+00,2.796756710899698017e+00,2.843510346893905805e+00,2.762939699180927633e+00,2.841636845268672218e+00
8.536590662841859745e-01,5.539711717681430336e-01,8.592973031978432541e-01,5.232070603526111086e-01,1.330662535489102183e-01,5.305308006611472171e-01,9.740672893040365210e-01,2.385438228166366637e-01,3.884818472076823070e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.141637479634114882e+00,5.621659643794624017e+00,5.209936390363511194e+00,5.333701994857412032e+00,5.295766010892635656e+00,5.297670667325991900e+00,2.684491559843744213e+00,2.729401964844373474e+00,2.724746071770443478e+00,2.870797165033645904e+00,2.872671276086840031e+00,2.839800535680535365e+00
8.547369931875943294e-01,4.029723569065165045e-01,8.605624496850080574e-01,5.206077197888342445e-01,5.293429385867021164e-01,5.301666245113245690e-01,9.958001823214167603e-01,2.122907319617258759e-01,1.006829955473798499e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.441558202645699005e+00,4.956416929984230890e+00,5.216327102155993600e+00,5.211755552873522213e+00,5.247878738906348595e+00,5.225255556263391554e+00,2.759408191205387162e+00,2.775180459111485476e+00,2.694074651884772020e+00,2.795378762856009391e+00,2.748606860810007824e+00,2.874081853137431253e+00
