,ZDT1_normalization_with_self_0,ZDT1_normalization_with_nd_0,ZDT1_normalization_with_nd_1,ZDT2_normalization_with_self_0,ZDT2_normalization_with_nd_0,ZDT2_normalization_with_nd_1,ZDT3_normalization_with_self_0,ZDT3_normalization_with_nd_0,ZDT3_normalization_with_nd_1,WFG_1_normalization_with_self_0,WFG_1_normalization_with_nd_0,WFG_1_normalization_with_nd_1,WFG_2_normalization_with_self_0,WFG_2_normalization_with_nd_0,WFG_2_normalization_with_nd_1,WFG_3_normalization_with_self_0,WFG_3_normalization_with_nd_0,WFG_3_normalization_with_nd_1,WFG_4_normalization_with_self_0,WFG_4_normalization_with_nd_0,WFG_4_normalization_with_nd_1,WFG_5_normalization_with_self_0,WFG_5_normalization_with_nd_0,WFG_5_normalization_with_nd_1,WFG_6_normalization_with_self_0,WFG_6_normalization_with_nd_0,WFG_6_normalization_with_nd_1,WFG_7_normalization_with_self_0,WFG_7_normalization_with_nd_0,WFG_7_normalization_with_nd_1,WFG_8_normalization_with_self_0,WFG_8_normalization_with_nd_0,WFG_8_normalization_with_nd_1,WFG_9_normalization_with_self_0,WFG_9_normalization_with_nd_0,WFG_9_normalization_with_nd_1,DTLZ5_normalization_with_self_0,DTLZ5_normalization_with_nd_0,DTLZ5_normalization_with_nd_1,DTLZ7_normalization_with_self_0,DTLZ7_normalization_with_nd_0,DTLZ7_normalization_with_nd_1,DTLZ1_normalization_with_self_0,DTLZ1_normalization_with_nd_0,DTLZ1_normalization_with_nd_1,DTLZ2_normalization_with_self_0,DTLZ2_normalization_with_nd_0,DTLZ2_normalization_with_nd_1,
10,0.8542450498633359,0.3896597665833747,0.8590888610345617,0.521665356696004,0.5299776943407004,0.530018410870276,0.9958275300115915,0.6387965527037234,1.0110901618904191,5.617964201891106,5.636334962815239,5.613587251383642,5.557663729944294,5.35530920131062,5.521051455698582,5.2760280470625744,5.100594107927149,5.300715314362334,2.766480138309487,2.6658791989944195,2.724309021007977,2.8659415092136413,2.7731192073023023,2.8648854840918165,2.766347108792252,2.8226363104464856,2.666467783356696,2.2863842392283424,2.425511690387991,2.448423234714746,1.8335027996674051,1.8145542059420814,1.8538008796091894,2.8252654365404206,2.834098370857837,2.885069600100959,0.3765404787276629,0.40577706153066895,0.40870049100729716,0.9927387838145979,1.002886531628676,1.0033052060749459,0.0,0.0,0.0,0.3765404787276629,0.40577706153066895,0.40870049100729716,
11,0.8512742593493251,0.4578585322685278,0.8584112333607787,0.5237694675500993,0.5290735501679557,0.5304041680355771,0.9077369633631472,0.876389197291595,0.37116149208704086,5.351899909580582,5.35631375003417,5.411883721557418,5.091819307445516,5.412003043483487,5.570947963866159,5.300038589829695,5.017449631172889,5.336949725934614,2.7708262593983384,2.7590957454248413,2.734240490120701,2.869697622323512,2.87431372287508,2.8857081331008674,2.771510632578612,2.729504459500566,2.7387780557851036,2.3148324271165133,2.5591506803435373,2.5250431606560206,1.7747176327347964,1.5133734302633317,1.6975349294573383,2.8717047533152633,2.858319020316507,2.8658825356870707,0.378908468752147,0.40758183511786306,0.4088233722320801,0.9954900980351138,1.0027122558296093,1.00333181661466,0.0,0.0,0.0,0.378908468752147,0.40758183511786306,0.4088233722320801,
12,0.8524892388217944,0.43259918543333,0.858768654171858,0.527691091276319,0.5283053047564834,0.5300437330109301,0.4375923365860257,0.39130339513744516,0.6378647443674579,5.537569516153014,5.3610250081733,5.564876587679659,5.339132158517566,5.442938946508216,5.510887226454175,5.287253140987545,4.888112693932918,5.246435985579366,2.6944954175491245,2.562592832552121,2.7364956680301664,2.9008014261584565,2.874409574211858,2.776148763569134,2.638926621557642,2.6016966851968086,2.7144904340239697,2.2824669790084315,2.2709415338104777,2.3375687918082404,1.7776182213029081,1.8622520058925365,1.8461729546712848,2.8836375047370986,2.9340402979879165,2.90458857889554,0.3789202305610343,0.40678601943519277,0.40851600624213175,0.9929331476697392,0.7285292656488268,1.0034015126763425,0.0,0.0,0.0,0.3789202305610343,0.40678601943519277,0.40851600624213175,
13,0.8512687876017618,0.6657583149194414,0.8601522318205722,0.5234720874810679,0.5031944712981721,0.5303857835940784,0.977775825656476,0.3140163400864972,0.6912994849133252,5.2953628751293715,5.425438680605565,5.308157327459462,5.166579120300585,5.1593322316850045,5.502020492546271,5.319977585187374,5.170706851278601,5.338346085743027,2.674484011413108,2.816021372274772,2.7444482283342864,2.8532776356474687,2.829021420557107,2.8674637503304736,2.6719373219621816,2.839309718337256,2.7054204165583187,2.330694848178401,2.5837224647649073,2.674688902346568,1.6257727629674237,1.681909944788858,1.9955842079923052,3.0058296244901603,2.6704734785874256,2.7132425580011854,0.3721340762221902,0.40646444296377937,0.4088960835165856,0.9915501009763843,0.7265599365090343,1.003176609679284,0.0,0.0,0.0,0.3721340762221902,0.40646444296377937,0.4088960835165856,
14,0.8534684975423601,0.22969865703815778,0.859214293520983,0.5238710956268101,0.5301838736047694,0.5304051312795895,0.4960070379832517,0.8802629140748067,0.9564335874466244,5.3900293922250455,5.398806903812555,5.428213173742638,5.346930753668763,5.534871601640761,5.543603846743869,5.235925167024002,4.944795771183861,5.155751039278014,2.7684776217735805,2.72155153138975,2.6858704521930483,2.8796464310680294,2.847470619788638,2.8596699222960287,2.8224267280092405,2.7498374312750826,2.769104457398273,2.3767317187056562,2.4195823276207302,2.5408764166362556,1.6985871139508149,1.5879673760249067,1.6184390028789601,2.7926175167343055,2.870832343182265,2.911007259074851,0.3785143545718648,0.4075290523164231,0.4081351480606718,0.9884289066985298,0.7299544513661193,1.0035970079911063,0.0,0.0,0.0,0.3785143545718648,0.4075290523164231,0.4081351480606718,
15,0.8571509704004376,0.42503856400211854,0.8590725809635639,0.5250040726683063,0.5302465563224488,0.5300786878150678,0.6305318198294232,0.36516177004170236,1.008330741287287,5.600589270238889,5.446229154185662,5.401837429427985,4.535999296284241,4.637112478513812,4.822630874948005,5.219762113716826,5.1324288239063325,5.285229626091063,2.644339958358083,2.59418544970003,2.674068266814823,2.868452514451116,2.8682611406385305,2.8808760971618588,2.7161473980071693,2.787424690955901,2.696081374109883,2.4175191895913946,2.479012016729246,2.725346748245954,1.962492179346985,1.5196943428395584,1.630192976501717,2.7803708268405263,2.764265288611965,2.8079696442104667,0.362844902638368,0.4072243347354249,0.4082496304821421,0.9916681536407459,0.7288870864180925,1.0037062108775214,0.0,0.0,0.0,0.362844902638368,0.4072243347354249,0.4082496304821421,
16,0.8546445855866358,0.6813256926306255,0.8589221312883466,0.522916989601798,0.11454664679460708,0.5305890869913982,0.985207530799638,0.0937016151940001,0.6035838226284469,5.706020829889603,5.544930625089648,5.646742874548941,5.43415843567488,5.332564761848286,5.3936642129113945,5.38211941500842,5.147795095398326,5.316589373917945,2.644923769790024,2.663311106161064,2.764648685744268,2.8637533800541335,2.8873813206587133,2.8553372987739696,2.8884451330650514,2.9018064796536707,2.8375919435621015,2.4731985266964274,2.5269599607833513,2.374587567868064,1.6877974122270372,1.7249054255011151,1.66896371261854,2.8861930558835303,2.8595518205155552,2.8543083429024123,0.370087616027832,0.4071608055671254,0.4104513837589592,0.9956524976781369,0.9984609486646292,1.0033430655376951,0.0,0.0,0.0,0.370087616027832,0.4071608055671254,0.4104513837589592,
17,0.8533889168782265,0.4832544068392415,0.8560209381252158,0.5227838412082283,0.4615517193837302,0.5303738298659031,0.9199747552774206,0.27309905931947026,0.9819299798004387,5.4816486300946,5.562964866151128,5.4524115339700145,5.23097803914624,4.990547561735196,5.348410815565567,5.2923744527863406,5.0991688790933845,5.293086429179137,2.6519136479645544,2.5002999312380174,2.7216431326542474,2.8534614817038895,2.8703884625414573,2.8946380548299424,2.9048551042540316,2.930066206186659,2.9932771753522767,2.4889428348306435,2.3359892038018297,2.258132638741484,1.5461036716612497,1.5530308548182166,1.5166894045517747,2.7679162668666817,2.6074108921543178,2.7646442714101114,0.35716473749759464,0.4056807144016602,0.40931764354995887,0.9912426862829674,0.4710431798614033,1.0032572943468303,0.0,0.0,0.0,0.35716473749759464,0.4056807144016602,0.40931764354995887,
18,0.8554828213993021,0.5123349220916641,0.8575995212883353,0.5202816177099201,0.1947948957442307,0.5298547949942859,0.9782715770108257,0.15726544995632402,0.9990688043546451,5.402623623287692,5.2335341456619435,5.231478341987886,5.3653552815115795,4.975921153129517,5.607254649089414,5.246703252287922,5.173340475723493,5.266028500692757,2.690298186667598,2.708304725878338,2.628916773900368,2.8823578611989955,2.901918283298963,2.8720042387876323,2.809209344749246,2.758513108944645,2.735352990963338,2.5570646454286003,2.425817931669303,2.475180217341953,1.9420597257337138,1.8535467779981851,1.9305136190870602,2.972151782310777,2.9091727453470613,2.896286173524281,0.37151813825087093,0.40928648840419,0.40950065598012075,0.9914754302269825,0.7288068837040962,1.0029465200124292,0.0,0.0,0.0,0.37151813825087093,0.40928648840419,0.40950065598012075,
19,0.8556098519546521,0.614666716123342,0.8544485842639349,0.5219445731304196,0.5103433973559253,0.5297955779916974,0.6621120719585055,0.33798818457933877,0.8796093258731447,5.322429353081773,5.665743700562837,5.36824314717634,5.497608590907349,5.4341209512515745,5.694281825447642,5.3477369112567485,5.312352485359889,5.2800856263042935,2.720376206352379,2.7105579824847386,2.637969902672157,2.8195555907278265,2.8863376294036054,2.8582707406967978,2.7664083339131578,2.7076613761149497,2.893209063064845,2.6135306936493894,2.7164018372960506,2.5569949543978776,1.7748660390071764,1.718892043249446,1.823830061070502,2.6603786176176265,2.744143805295233,2.6931554220512526,0.36857472058649726,0.4023308541106036,0.4073875932949052,0.9948334283491885,0.72790473427115,1.003505033408794,0.0,0.0,0.0,0.36857472058649726,0.4023308541106036,0.4073875932949052,
20,0.8519146874300063,0.33320264627258683,0.8578615342234159,0.5244436908106687,0.5300790802312629,0.5297512530471484,0.9970146929215045,0.1935343140125284,1.000916995190324,5.654756577140092,5.39702028879136,5.603330378637176,4.906845531942276,4.931514193197541,4.902214182946421,5.311407257923515,4.949400445244728,5.360517892512454,2.7521901227515095,2.765138073688482,2.8733408587041023,2.8253459920172106,2.871435063482668,2.869249205736159,2.815368196302902,2.804438863543871,2.9700339262668933,2.3404781524000833,2.455684360651855,2.5342427993524943,1.6881780864849034,1.7649851069621434,1.741018943063698,2.7945278869721486,2.8142618785431774,2.856084583223198,0.37107632640053145,0.407889046686954,0.40939325941258653,0.9930892204072096,0.7253565575653309,1.0037108842516491,0.0,0.0,0.0,0.37107632640053145,0.407889046686954,0.40939325941258653,
21,0.8545584141737763,0.27761535391834224,0.8606048206797482,0.5244981315436322,0.5293302773203369,0.5303945326623355,0.2641364632414158,0.1596566689249722,0.9959294935116999,5.365008033321196,5.332230845223565,5.455713453495889,5.428795460725466,5.508987453928026,5.517255326238039,5.306386557135131,4.94966552764329,5.253715564661837,2.7708664104146195,2.83390860872224,2.808987135738631,2.7875844248856865,2.893849562462581,2.851906787652313,2.7679795426368456,2.765276626146581,2.736615738392375,2.412826426882429,2.4811695424884475,2.3144764475139366,1.9062227322905034,1.8240001137768815,1.7685346381627127,2.8953751622859505,2.8839577962198684,2.9008870970594596,0.3784125835123306,0.4072128172497491,0.40911593274059327,0.989897808911547,1.0027338764286369,1.0032757511641957,0.0,0.0,0.0,0.3784125835123306,0.4072128172497491,0.40911593274059327,
22,0.8529530807020782,0.36349534179056436,0.857216647005251,0.5248060983875137,0.5293794672334776,0.5300769873548694,0.691333963315194,0.25437516883894495,0.5456940804397373,5.374831060984664,5.3921708837624305,5.453656108087464,5.366306900134148,5.499765627423785,5.621883853297039,5.31590931601097,5.126108664640468,5.31814128301039,2.6714146361616127,2.705462555566629,2.7187846591117752,2.813537008888066,2.8730492611176985,2.8184795097614233,2.6884484303337772,2.7086716998628733,2.698951014872682,2.4098855721060524,2.3339919759352887,2.320548413994779,1.732633723193504,1.6696886324361162,1.6758808380682857,2.8436874627064963,2.8678099300083333,2.8567857896303455,0.3643105206991783,0.4076757971427367,0.41017834760183514,0.989291588789116,1.0030327500775225,1.0029074615314784,0.0,0.0,0.0,0.3643105206991783,0.4076757971427367,0.41017834760183514,
23,0.8546748179215625,0.3797822392097265,0.8582713322980682,0.5242950937956238,0.5288364072966057,0.5296487924999854,0.9851762432472692,0.16502585664015768,0.8806562236151895,5.555846280479065,5.551765553916614,5.510743023467008,5.075079915663547,5.023902699336791,5.257485982297281,5.3199801512797515,5.109780138454023,5.313148506790662,2.7600613039664026,2.6608129290890106,2.776418712017707,2.8876946282324485,2.8859318805488634,2.852501923460828,2.689243718567049,2.7562856811577916,2.623260667060765,2.278773147516575,2.3225191200621516,2.6429997611303744,1.7545536745172505,1.7943840994177278,1.6250458715501832,2.7920480135634222,2.719830657269527,2.7278049231129744,0.38250452269955615,0.40784489694190973,0.40918843484375916,0.9944081434306777,0.7287999866589688,1.003161526189932,0.0,0.0,0.0,0.38250452269955615,0.40784489694190973,0.40918843484375916,
24,0.8545627882176837,0.6252004132566293,0.8572784677466737,0.5218297120350732,0.44249037038022676,0.5303865148394201,0.8449944203500852,0.33259468068333503,0.9340769217705646,5.310348406271348,5.224401833039975,5.294145770915765,5.026499906566144,5.367357118688404,5.509155349571078,5.231808065159292,5.227624326467904,5.30458222205819,2.6620361900678056,2.687756243272926,2.5934757439907568,2.8989131908907138,2.8933993732357464,2.830403472499414,2.7878890862993577,2.6986336498366645,2.743463851103227,2.350286471146093,2.3098889175396566,2.24522934453551,1.5327959409131586,1.502906316937012,1.569630703640803,2.720565189268204,2.7129020000749797,2.724316241478303,0.3695265189156836,0.4073924020903322,0.4069430935898105,0.9881972410675681,0.7265397905271184,1.0032774922368508,0.0,0.0,0.0,0.3695265189156836,0.4073924020903322,0.4069430935898105,
25,0.8528289034891583,0.5554596086442924,0.8555369561530157,0.5230290693794764,0.514972844079453,0.5300352659806367,0.9973875231946487,0.3860412396157367,0.470133419965338,5.432506372906063,5.371178207380883,5.470061380999391,5.364056994748275,5.596779191476708,5.455099381647376,5.2391709467426875,5.16040578679808,5.268864920794489,2.707688330289111,2.8230732969800094,2.606770013387662,2.8817467792090077,2.7880172684511444,2.8154285285452523,2.722532914874018,2.757508234486772,2.79918879166071,2.372930025964926,2.3166082084387813,2.156620530535945,1.6186892047831751,1.6417357376938808,1.6363084218094444,2.8102746809300125,2.712011953251712,2.7475898419277938,0.38083842925442846,0.4082776344786033,0.4084586335452767,0.9948423952616374,0.726810491520637,1.0031709661656363,0.0,0.0,0.0,0.38083842925442846,0.4082776344786033,0.4084586335452767,
26,0.8515666695932276,0.7004291786242618,0.8511510474037512,0.5240288699668467,0.5286974404904077,0.5304706148192834,0.5949311318693454,0.17520025663634914,0.6468185052856716,5.519475868738947,5.294213831376402,5.510918297244395,5.182561565744559,5.229408841392903,5.619270003060169,5.303597572326436,5.352269379701503,5.323892588570474,2.811278140963761,2.7565279572345505,2.796756710899698,2.843510346893906,2.7629396991809276,2.841636845268672,2.840894342938105,2.5807115706152524,2.8651272647796557,2.320258919624876,2.315238809750393,2.2649401600260557,1.7064296051993155,1.7119471380060651,1.7330558099929998,2.8664017307562712,2.9083126612332366,2.8909259345897316,0.37083292637450377,0.40832282889350274,0.4081850988857804,0.9869469879871747,0.7286811114342711,1.0032619496006907,0.0,0.0,0.0,0.37083292637450377,0.40832282889350274,0.4081850988857804,
27,0.853659066284186,0.553971171768143,0.8592973031978433,0.5232070603526111,0.13306625354891022,0.5305308006611472,0.9740672893040365,0.23854382281663666,0.3884818472076823,5.345038454922525,5.4329698804887325,5.356811664591125,5.141637479634115,5.621659643794624,5.209936390363511,5.333701994857412,5.295766010892636,5.297670667325992,2.684491559843744,2.7294019648443735,2.7247460717704435,2.870797165033646,2.87267127608684,2.8398005356805354,2.8251830687854422,2.702702862163783,2.8448962287075608,2.2451151531055347,2.381410780468891,2.5087469652214223,1.4202157250416074,1.453006436823294,1.4405228912499493,2.6674921571929047,2.8182245026195005,2.965413684075725,0.37030904912609647,0.40916110391364835,0.40759704346046055,0.9892599963711062,0.7305225576818567,1.0034898053032713,0.0,0.0,0.0,0.37030904912609647,0.40916110391364835,0.40759704346046055,
28,0.8547369931875943,0.4029723569065165,0.8605624496850081,0.5206077197888342,0.5293429385867021,0.5301666245113246,0.9958001823214168,0.21229073196172588,1.0068299554737985,5.4904411029753275,5.500921273744882,5.358958111359371,5.441558202645699,4.956416929984231,5.216327102155994,5.211755552873522,5.247878738906349,5.2252555562633916,2.759408191205387,2.7751804591114855,2.694074651884772,2.7953787628560094,2.748606860810008,2.8740818531374313,2.8531968109945605,2.7985106260307036,2.9143407605749365,2.400611498767333,2.4026956357232114,2.3669256072972904,1.4532082052118123,1.3892090668188164,1.4690616866344801,2.924198836240572,2.848688877999038,2.8642982888164292,0.34286942738577064,0.4078597085862451,0.4087487487592181,0.9937609213092172,0.7287589448089374,1.0033769066210887,0.0,0.0,0.0,0.34286942738577064,0.4078597085862451,0.4087487487592181,
mean,0.8536337913376879,0.49519976161855495,0.8580487960222624,0.5232937497941937,0.4596271697720672,0.5301839690638274,0.8285644351568606,0.36276902043736675,0.7811971183070084,5.497904642910449,5.465535744731947,5.4745541427792235,5.258040680038736,5.24955128957639,5.385040223726698,5.275521361885873,5.139644841872645,5.2779015765522805,2.7106000422097494,2.7051846549280434,2.721119075704933,2.8572766267854313,2.8575941589347966,2.8592378554676263,2.7404581002499726,2.7112310051039064,2.753722939537382,2.372062552276788,2.417373136359515,2.4334677894353804,1.704975435443461,1.662521688256059,1.700862884636514,2.818986493445845,2.809588540440903,2.832329315032932,0.3714809822384982,0.4072688550563712,0.40867692209347634,0.9913551122675291,0.7858370692694916,1.0033327289980412,0.0,0.0,0.0,0.3714809822384982,0.4072688550563712,0.40867692209347634,
