8.536337913376879083e-01,4.951997616185549456e-01,8.580487960222623611e-01,5.232937497941937410e-01,4.596271697720671900e-01,5.301839690638273650e-01,8.285644351568606236e-01,3.627690204373667515e-01,7.811971183070084424e-01,5.497904642910448558e+00,5.465535744731947254e+00,5.474554142779223476e+00,5.258040680038735815e+00,5.249551289576389834e+00,5.385040223726697661e+00,5.275521361885872729e+00,5.139644841872645031e+00,5.277901576552280538e+00,2.710600042209749372e+00,2.705184654928043386e+00,2.721119075704932833e+00,2.857276626785431262e+00,2.857594158934796624e+00,2.859237855467626321e+00,2.740458100249972606e+00,2.711231005103906355e+00,2.753722939537381897e+00,2.372062552276787972e+00,2.417373136359514785e+00,2.433467789435380446e+00,1.704975435443460974e+00,1.662521688256058949e+00,1.700862884636513916e+00,2.818986493445844843e+00,2.809588540440902893e+00,2.832329315032931838e+00,3.714809822384981808e-01,4.072688550563712262e-01,4.086769220934763358e-01,9.913551122675291483e-01,7.858370692694915949e-01,1.003332728998041157e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.714809822384981808e-01,4.072688550563712262e-01,4.086769220934763358e-01
1.810147150116720501e-03,1.335312522325833029e-01,2.011163679849432232e-03,1.591982458040022827e-03,1.374950533137693498e-01,2.672932226453092973e-04,2.449557486774484594e-01,2.145269050541126765e-01,2.289793874611284197e-01,1.295765824596729343e-01,1.365146408284181878e-01,1.283994270100092538e-01,2.498938286402671294e-01,2.756160817346476888e-01,2.459628791623593713e-01,5.104117451487017593e-02,1.210652385798950820e-01,5.905255423597782077e-02,6.736491878026829028e-02,7.606347414858799505e-02,6.125535093847582491e-02,3.208482557932114398e-02,4.008795309255247519e-02,2.819606478001300542e-02,1.055954869633855125e-01,1.097140246769598010e-01,1.060392444948279195e-01,9.482765101107905326e-02,1.049491388909999795e-01,1.346881697696307445e-01,1.321519341117479984e-01,1.206566192804028048e-01,1.301294364435630901e-01,9.605005612492119316e-02,9.432085117808307329e-02,9.276808369858072223e-02,9.119944716085575873e-03,1.485341707031670455e-03,1.016669830173503068e-03,3.038492159611716047e-03,1.307373463073644992e-01,1.948476545953070768e-04,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.119944716085575873e-03,1.485341707031670455e-03,1.016669830173503068e-03
8.536590662841859745e-01,4.782857843976580092e-01,8.587000657606500553e-01,5.232799565758667892e-01,5.288364072966057483e-01,5.301666245113245690e-01,9.740672893040365210e-01,3.325946806833350311e-01,8.796093258731446651e-01,5.490441102975327503e+00,5.432969880488732528e+00,5.455713453495889098e+00,5.346930753668763359e+00,5.332564761848286317e+00,5.471625818056580215e+00,5.283580603827537914e+00,5.132428823906332482e+00,5.285229626091062727e+00,2.721059608035763411e+00,2.706960583898855965e+00,2.724309021007977005e+00,2.865941509213641325e+00,2.871435063482667971e+00,2.864885484091816537e+00,2.766347108792252207e+00,2.729504459500565972e+00,2.736615738392374819e+00,2.351647315418033735e+00,2.405917831161866083e+00,2.448423234714745877e+00,1.706429605199315525e+00,1.684123026079092700e+00,1.697534929457338304e+00,2.810274680930012536e+00,2.841017256118840262e+00,2.856084583223197804e+00,3.715181382508709329e-01,4.075290523164231127e-01,4.088233722320800956e-01,9.915501009763842966e-01,7.288870864180925224e-01,1.003331816614660088e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,3.715181382508709329e-01,4.075290523164231127e-01,4.088233722320800956e-01
2.700000000000000000e+01,8.000000000000000000e+00,3.000000000000000000e+00,8.000000000000000000e+00,2.300000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.400000000000000000e+01,1.900000000000000000e+01,2.800000000000000000e+01,2.700000000000000000e+01,2.100000000000000000e+01,1.400000000000000000e+01,1.600000000000000000e+01,3.000000000000000000e+00,3.000000000000000000e+00,1.500000000000000000e+01,1.500000000000000000e+01,6.000000000000000000e+00,7.000000000000000000e+00,1.000000000000000000e+01,1.000000000000000000e+01,2.000000000000000000e+01,1.000000000000000000e+01,1.000000000000000000e+01,1.100000000000000000e+01,2.100000000000000000e+01,9.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+01,2.600000000000000000e+01,6.000000000000000000e+00,1.100000000000000000e+01,2.500000000000000000e+01,2.000000000000000000e+00,2.000000000000000000e+01,1.800000000000000000e+01,1.400000000000000000e+01,1.100000000000000000e+01,1.300000000000000000e+01,1.500000000000000000e+01,1.100000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.400000000000000000e+01,1.800000000000000000e+01,1.400000000000000000e+01,1.100000000000000000e+01
